center_frame_id,source_recording,center_rgb,neighbor_rgb_paths,gt_annotation_path,lighting,manual_gt_status,paper_eval_recording_overlap,eligible,exclusion_reason
forklift_20260528_manual_gt__000345,forklift_raw_20260528_163408,data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000345.png,data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000342.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000343.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000344.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000346.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000347.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000348.png,legacy_unverified/annotations/forklift_20260528_manual_gt/000345.json,unknown,manual_gt_legacy,False,True,
forklift_20260528_manual_gt__000360,forklift_raw_20260528_163408,data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000360.png,data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000357.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000358.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000359.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000361.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000362.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000363.png,legacy_unverified/annotations/forklift_20260528_manual_gt/000360.json,unknown,manual_gt_legacy,False,True,
forklift_20260528_manual_gt__000825,forklift_raw_20260528_163408,data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000825.png,data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000822.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000823.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000824.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000826.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000827.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000828.png,legacy_unverified/annotations/forklift_20260528_manual_gt/000825.json,unknown,manual_gt_legacy,False,True,
forklift_20260528_manual_gt__000840,forklift_raw_20260528_163408,data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000840.png,data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000837.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000838.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000839.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000841.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000842.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000843.png,legacy_unverified/annotations/forklift_20260528_manual_gt/000840.json,unknown,manual_gt_legacy,False,True,
forklift_20260528_manual_gt__000855,forklift_raw_20260528_163408,data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000855.png,data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000852.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000853.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000854.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000856.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000857.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000858.png,legacy_unverified/annotations/forklift_20260528_manual_gt/000855.json,unknown,manual_gt_legacy,False,True,
forklift_20260528_manual_gt__000870,forklift_raw_20260528_163408,data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000870.png,data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000867.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000868.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000869.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000871.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000872.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000873.png,legacy_unverified/annotations/forklift_20260528_manual_gt/000870.json,unknown,manual_gt_legacy,False,True,
forklift_20260528_manual_gt__000885,forklift_raw_20260528_163408,data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000885.png,data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000882.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000883.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000884.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000886.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000887.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000888.png,legacy_unverified/annotations/forklift_20260528_manual_gt/000885.json,unknown,manual_gt_legacy,False,True,
forklift_20260528_manual_gt__000900,forklift_raw_20260528_163408,data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000900.png,data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000897.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000898.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000899.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000901.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000902.png|data/pallet/raw_data/outside/forklift_raw_20260528_163408/rgb/000903.png,legacy_unverified/annotations/forklift_20260528_manual_gt/000900.json,unknown,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449171575465984,capturenight05,data/pallet/raw_data/night/capturenight05/rgb/1779449171575465984.png,,legacy_unverified/annotations/night_eval_manual_gt/1779449171575465984.json,night,manual_gt_legacy,False,False,tracklet would cross the recording boundary
night_eval_manual_gt__1779449173709591552,capturenight05,data/pallet/raw_data/night/capturenight05/rgb/1779449173709591552.png,data/pallet/raw_data/night/capturenight05/rgb/1779449173542946304.png|data/pallet/raw_data/night/capturenight05/rgb/1779449173576345856.png|data/pallet/raw_data/night/capturenight05/rgb/1779449173643110144.png|data/pallet/raw_data/night/capturenight05/rgb/1779449173776777472.png|data/pallet/raw_data/night/capturenight05/rgb/1779449173876615424.png|data/pallet/raw_data/night/capturenight05/rgb/1779449173943124480.png,legacy_unverified/annotations/night_eval_manual_gt/1779449173709591552.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449178279663872,capturenight05,data/pallet/raw_data/night/capturenight05/rgb/1779449178279663872.png,data/pallet/raw_data/night/capturenight05/rgb/1779449178112766720.png|data/pallet/raw_data/night/capturenight05/rgb/1779449178179579648.png|data/pallet/raw_data/night/capturenight05/rgb/1779449178246150912.png|data/pallet/raw_data/night/capturenight05/rgb/1779449178346447872.png|data/pallet/raw_data/night/capturenight05/rgb/1779449178413084928.png|data/pallet/raw_data/night/capturenight05/rgb/1779449178479772672.png,legacy_unverified/annotations/night_eval_manual_gt/1779449178279663872.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449180481178880,capturenight05,data/pallet/raw_data/night/capturenight05/rgb/1779449180481178880.png,data/pallet/raw_data/night/capturenight05/rgb/1779449180314526976.png|data/pallet/raw_data/night/capturenight05/rgb/1779449180381337344.png|data/pallet/raw_data/night/capturenight05/rgb/1779449180414481664.png|data/pallet/raw_data/night/capturenight05/rgb/1779449180581362432.png|data/pallet/raw_data/night/capturenight05/rgb/1779449180715060480.png|data/pallet/raw_data/night/capturenight05/rgb/1779449180882133248.png,legacy_unverified/annotations/night_eval_manual_gt/1779449180481178880.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449182916275200,capturenight05,data/pallet/raw_data/night/capturenight05/rgb/1779449182916275200.png,data/pallet/raw_data/night/capturenight05/rgb/1779449182682678784.png|data/pallet/raw_data/night/capturenight05/rgb/1779449182782727168.png|data/pallet/raw_data/night/capturenight05/rgb/1779449182849530112.png|data/pallet/raw_data/night/capturenight05/rgb/1779449182982810368.png|data/pallet/raw_data/night/capturenight05/rgb/1779449183049731328.png|data/pallet/raw_data/night/capturenight05/rgb/1779449183183244544.png,legacy_unverified/annotations/night_eval_manual_gt/1779449182916275200.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449185084437248,capturenight05,data/pallet/raw_data/night/capturenight05/rgb/1779449185084437248.png,data/pallet/raw_data/night/capturenight05/rgb/1779449184917654016.png|data/pallet/raw_data/night/capturenight05/rgb/1779449184984348928.png|data/pallet/raw_data/night/capturenight05/rgb/1779449185050932736.png|data/pallet/raw_data/night/capturenight05/rgb/1779449185151075072.png|data/pallet/raw_data/night/capturenight05/rgb/1779449185217847552.png|data/pallet/raw_data/night/capturenight05/rgb/1779449185320717056.png,legacy_unverified/annotations/night_eval_manual_gt/1779449185084437248.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449191722656768,capturenight05,data/pallet/raw_data/night/capturenight05/rgb/1779449191722656768.png,data/pallet/raw_data/night/capturenight05/rgb/1779449191522170624.png|data/pallet/raw_data/night/capturenight05/rgb/1779449191589007104.png|data/pallet/raw_data/night/capturenight05/rgb/1779449191655831296.png|data/pallet/raw_data/night/capturenight05/rgb/1779449191789225216.png|data/pallet/raw_data/night/capturenight05/rgb/1779449191855827968.png|data/pallet/raw_data/night/capturenight05/rgb/1779449191922726144.png,legacy_unverified/annotations/night_eval_manual_gt/1779449191722656768.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449194023912448,capturenight05,data/pallet/raw_data/night/capturenight05/rgb/1779449194023912448.png,data/pallet/raw_data/night/capturenight05/rgb/1779449193790495232.png|data/pallet/raw_data/night/capturenight05/rgb/1779449193890825728.png|data/pallet/raw_data/night/capturenight05/rgb/1779449193957384704.png|data/pallet/raw_data/night/capturenight05/rgb/1779449194090844416.png|data/pallet/raw_data/night/capturenight05/rgb/1779449194157486848.png|data/pallet/raw_data/night/capturenight05/rgb/1779449194224222976.png,legacy_unverified/annotations/night_eval_manual_gt/1779449194023912448.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449196392532480,capturenight05,data/pallet/raw_data/night/capturenight05/rgb/1779449196392532480.png,data/pallet/raw_data/night/capturenight05/rgb/1779449196192452864.png|data/pallet/raw_data/night/capturenight05/rgb/1779449196258990848.png|data/pallet/raw_data/night/capturenight05/rgb/1779449196325781248.png|data/pallet/raw_data/night/capturenight05/rgb/1779449196459070464.png|data/pallet/raw_data/night/capturenight05/rgb/1779449196525897216.png|data/pallet/raw_data/night/capturenight05/rgb/1779449196592441600.png,legacy_unverified/annotations/night_eval_manual_gt/1779449196392532480.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449198527179520,capturenight05,data/pallet/raw_data/night/capturenight05/rgb/1779449198527179520.png,data/pallet/raw_data/night/capturenight05/rgb/1779449198293856512.png|data/pallet/raw_data/night/capturenight05/rgb/1779449198360341504.png|data/pallet/raw_data/night/capturenight05/rgb/1779449198460523264.png|data/pallet/raw_data/night/capturenight05/rgb/1779449198593954816.png|data/pallet/raw_data/night/capturenight05/rgb/1779449198660600064.png|data/pallet/raw_data/night/capturenight05/rgb/1779449198727323392.png,legacy_unverified/annotations/night_eval_manual_gt/1779449198527179520.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449208067558144,capturenight05,data/pallet/raw_data/night/capturenight05/rgb/1779449208067558144.png,data/pallet/raw_data/night/capturenight05/rgb/1779449207600731648.png|data/pallet/raw_data/night/capturenight05/rgb/1779449207733957632.png|data/pallet/raw_data/night/capturenight05/rgb/1779449207867503616.png|data/pallet/raw_data/night/capturenight05/rgb/1779449208234293760.png|data/pallet/raw_data/night/capturenight05/rgb/1779449208401233920.png|data/pallet/raw_data/night/capturenight05/rgb/1779449208534531072.png,legacy_unverified/annotations/night_eval_manual_gt/1779449208067558144.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449210935970816,capturenight05,data/pallet/raw_data/night/capturenight05/rgb/1779449210935970816.png,data/pallet/raw_data/night/capturenight05/rgb/1779449210669224192.png|data/pallet/raw_data/night/capturenight05/rgb/1779449210802832640.png|data/pallet/raw_data/night/capturenight05/rgb/1779449210869378048.png|data/pallet/raw_data/night/capturenight05/rgb/1779449211002758400.png|data/pallet/raw_data/night/capturenight05/rgb/1779449211069338112.png|data/pallet/raw_data/night/capturenight05/rgb/1779449211136045568.png,legacy_unverified/annotations/night_eval_manual_gt/1779449210935970816.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449231735721216,capturenight06,data/pallet/raw_data/night/capturenight06/rgb/1779449231735721216.png,,legacy_unverified/annotations/night_eval_manual_gt/1779449231735721216.json,night,manual_gt_legacy,False,False,tracklet would cross the recording boundary
night_eval_manual_gt__1779449234136754176,capturenight06,data/pallet/raw_data/night/capturenight06/rgb/1779449234136754176.png,data/pallet/raw_data/night/capturenight06/rgb/1779449233936487936.png|data/pallet/raw_data/night/capturenight06/rgb/1779449234003412480.png|data/pallet/raw_data/night/capturenight06/rgb/1779449234069971200.png|data/pallet/raw_data/night/capturenight06/rgb/1779449234203382784.png|data/pallet/raw_data/night/capturenight06/rgb/1779449234236771328.png|data/pallet/raw_data/night/capturenight06/rgb/1779449234303581184.png,legacy_unverified/annotations/night_eval_manual_gt/1779449234136754176.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449236238168576,capturenight06,data/pallet/raw_data/night/capturenight06/rgb/1779449236238168576.png,data/pallet/raw_data/night/capturenight06/rgb/1779449236038354432.png|data/pallet/raw_data/night/capturenight06/rgb/1779449236104716032.png|data/pallet/raw_data/night/capturenight06/rgb/1779449236171586304.png|data/pallet/raw_data/night/capturenight06/rgb/1779449236305006080.png|data/pallet/raw_data/night/capturenight06/rgb/1779449236405203456.png|data/pallet/raw_data/night/capturenight06/rgb/1779449236471907328.png,legacy_unverified/annotations/night_eval_manual_gt/1779449236238168576.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449240774612992,capturenight06,data/pallet/raw_data/night/capturenight06/rgb/1779449240774612992.png,data/pallet/raw_data/night/capturenight06/rgb/1779449240574606080.png|data/pallet/raw_data/night/capturenight06/rgb/1779449240641283072.png|data/pallet/raw_data/night/capturenight06/rgb/1779449240707985152.png|data/pallet/raw_data/night/capturenight06/rgb/1779449240841541376.png|data/pallet/raw_data/night/capturenight06/rgb/1779449240908085248.png|data/pallet/raw_data/night/capturenight06/rgb/1779449241075409920.png,legacy_unverified/annotations/night_eval_manual_gt/1779449240774612992.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449243243076352,capturenight06,data/pallet/raw_data/night/capturenight06/rgb/1779449243243076352.png,data/pallet/raw_data/night/capturenight06/rgb/1779449243043216384.png|data/pallet/raw_data/night/capturenight06/rgb/1779449243109627904.png|data/pallet/raw_data/night/capturenight06/rgb/1779449243176447488.png|data/pallet/raw_data/night/capturenight06/rgb/1779449243309849600.png|data/pallet/raw_data/night/capturenight06/rgb/1779449243376554752.png|data/pallet/raw_data/night/capturenight06/rgb/1779449243443378688.png,legacy_unverified/annotations/night_eval_manual_gt/1779449243243076352.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449245478053376,capturenight06,data/pallet/raw_data/night/capturenight06/rgb/1779449245478053376.png,data/pallet/raw_data/night/capturenight06/rgb/1779449245278192384.png|data/pallet/raw_data/night/capturenight06/rgb/1779449245344582400.png|data/pallet/raw_data/night/capturenight06/rgb/1779449245411330816.png|data/pallet/raw_data/night/capturenight06/rgb/1779449245544826368.png|data/pallet/raw_data/night/capturenight06/rgb/1779449245611540224.png|data/pallet/raw_data/night/capturenight06/rgb/1779449245712206848.png,legacy_unverified/annotations/night_eval_manual_gt/1779449245478053376.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449247779662080,capturenight06,data/pallet/raw_data/night/capturenight06/rgb/1779449247779662080.png,data/pallet/raw_data/night/capturenight06/rgb/1779449247579477248.png|data/pallet/raw_data/night/capturenight06/rgb/1779449247646108928.png|data/pallet/raw_data/night/capturenight06/rgb/1779449247713171456.png|data/pallet/raw_data/night/capturenight06/rgb/1779449247846292480.png|data/pallet/raw_data/night/capturenight06/rgb/1779449247913199872.png|data/pallet/raw_data/night/capturenight06/rgb/1779449247979906816.png,legacy_unverified/annotations/night_eval_manual_gt/1779449247779662080.json,night,manual_gt_legacy,False,True,
