image_id,group,domain,set,final_rank,class_score,iou,level,src_y,src_x,flat,box,kp_median,kp_p90,kp8_median
000982,RN,NEG,,0,0.005052674096077681,,P5,10,8,7008,"[26.583053588867188, 193.35433959960938, 528.9099731445312, 527.3565063476562]",,,
000983,RN,NEG,,0,0.0019812171813100576,,P5,11,9,7029,"[74.6693115234375, 229.98577880859375, 516.55322265625, 511.87310791015625]",,,
000984,RN,NEG,,0,0.6552408337593079,,P5,10,8,7008,"[0.9642486572265625, 202.80160522460938, 456.22216796875, 503.9722900390625]",,,
000985,RN,NEG,,0,0.006963373627513647,,P5,2,9,6849,"[151.06507873535156, -65.49803161621094, 496.060546875, 70.66702270507812]",,,
000986,RN,NEG,,0,0.011742896400392056,,P4,26,0,6480,"[-98.59130096435547, 423.53216552734375, -68.7412338256836, 452.99359130859375]",,,
000987,RN,NEG,,0,0.04043649882078171,,P5,10,7,7007,"[-28.178298950195312, 170.25274658203125, 408.2319030761719, 498.28753662109375]",,,
000988,RN,NEG,,0,0.011617685668170452,,P5,10,4,7004,"[-85.58212280273438, 187.25152587890625, 285.685791015625, 480.50006103515625]",,,
000990,RN,NEG,,0,0.0029122072737663984,,P5,7,10,6950,"[258.0361328125, 124.875732421875, 414.1417236328125, 246.1358642578125]",,,
000991,RN,NEG,,0,0.013588457368314266,,P5,14,19,7099,"[703.046875, 435.13720703125, 734.9422607421875, 543.372314453125]",,,
000992,RN,NEG,,0,0.0037006293423473835,,P5,15,11,7111,"[216.43603515625, 423.82073974609375, 532.5662231445312, 580.0]",,,
000996,RN,NEG,,0,0.0011435961350798607,,P5,15,6,7106,"[5.416618347167969, 435.56903076171875, 355.77447509765625, 580.0]",,,
000998,RN,NEG,,0,0.0029151123017072678,,P4,32,8,6728,"[-31.816436767578125, 542.7778930664062, 173.202392578125, 578.068603515625]",,,
001008,RN,NEG,,0,0.41559749841690063,,P4,25,35,6475,"[586.0521240234375, 394.8961181640625, 692.7957153320312, 443.7042236328125]",,,
001011,RN,NEG,,0,0.006859505083411932,,P5,12,15,7055,"[483.97064208984375, 341.3050537109375, 679.8306884765625, 466.86102294921875]",,,
001013,RN,NEG,,0,0.004402701742947102,,P5,12,14,7054,"[403.8863220214844, 314.1753845214844, 621.8389282226562, 515.7744140625]",,,
001014,RN,NEG,,0,0.002275886945426464,,P5,10,14,7014,"[388.95343017578125, 304.90277099609375, 627.970947265625, 437.5941162109375]",,,
001017,RN,NEG,,0,0.002773007145151496,,P5,11,12,7032,"[331.654052734375, 298.823974609375, 516.300048828125, 415.58197021484375]",,,
001020,RN,NEG,,0,0.0010912929428741336,,P5,15,10,7110,"[149.08868408203125, 419.6849365234375, 511.05096435546875, 580.0]",,,
001021,RN,NEG,,0,0.0014638304710388184,,P5,11,10,7030,"[251.09127807617188, 293.06781005859375, 433.42071533203125, 410.3832702636719]",,,
001022,RN,NEG,,0,0.007104435935616493,,P5,13,8,7068,"[90.46110534667969, 310.1761169433594, 434.4732666015625, 531.39990234375]",,,
001023,RN,NEG,,0,0.0013632099144160748,,P5,13,8,7068,"[75.296875, 310.5624694824219, 427.229248046875, 540.8389892578125]",,,
001024,RN,NEG,,0,0.005094730295240879,,P5,13,7,7067,"[59.57722473144531, 320.935546875, 382.08709716796875, 526.2310791015625]",,,
001025,RN,NEG,,0,0.0018031182698905468,,P5,5,4,6904,"[-67.10047149658203, -62.36668395996094, 297.02813720703125, 284.80889892578125]",,,
001027,RN,NEG,,0,0.0012616825988516212,,P4,17,32,6152,"[506.44781494140625, 236.21588134765625, 654.103759765625, 298.8634948730469]",,,
001028,RN,NEG,,0,0.0034122795332223177,,P5,9,15,6995,"[451.59332275390625, 232.80996704101562, 682.0034790039062, 363.11553955078125]",,,
001030,RN,NEG,,0,0.0041868360713124275,,P5,12,7,7047,"[73.07876586914062, 325.84515380859375, 286.38995361328125, 500.5682373046875]",,,
001031,RN,NEG,,0,0.005120973568409681,,P5,9,14,6994,"[437.47564697265625, 235.17825317382812, 633.60107421875, 324.370361328125]",,,
001032,RN,NEG,,0,0.014344464987516403,,P5,9,14,6994,"[435.7882080078125, 234.96783447265625, 619.2549438476562, 307.5380859375]",,,
001033,RN,NEG,,0,0.012886613607406616,,P4,14,35,6035,"[609.4961547851562, 165.35162353515625, 666.9401245117188, 195.45556640625]",,,
001034,RN,NEG,,0,0.016739796847105026,,P5,13,5,7065,"[68.62112426757812, 401.6895446777344, 211.86495971679688, 503.0574951171875]",,,
001035,RN,NEG,,0,0.013522705063223839,,P5,12,2,7042,"[-82.11442565917969, 339.8126220703125, 116.19073486328125, 460.34478759765625]",,,
001036,RN,NEG,,0,0.0050987484864890575,,P5,4,9,6889,"[139.9031524658203, 3.8297348022460938, 438.79656982421875, 191.01052856445312]",,,
001037,RN,NEG,,0,0.020026642829179764,,P4,22,4,6324,"[-65.49150085449219, 331.39239501953125, 64.08122253417969, 366.1568908691406]",,,
001038,RN,NEG,,0,0.004187744576483965,,P4,22,4,6324,"[-48.550235748291016, 341.2821044921875, 46.050323486328125, 370.0366516113281]",,,
001039,RN,NEG,,0,0.0354623943567276,,P5,9,13,6993,"[390.72662353515625, 260.54412841796875, 554.7144165039062, 323.5274963378906]",,,
001040,RN,NEG,,0,0.005467373412102461,,P5,10,11,7011,"[277.9779968261719, 269.7203369140625, 550.4678344726562, 372.86328125]",,,
001041,RN,NEG,,0,0.06774809956550598,,P5,10,10,7010,"[192.63427734375, 251.156005859375, 545.204345703125, 413.0101318359375]",,,
001042,RN,NEG,,0,0.046662088483572006,,P5,10,10,7010,"[205.37847900390625, 253.38394165039062, 533.4779052734375, 390.54736328125]",,,
001043,RN,NEG,,0,0.008218145929276943,,P5,10,9,7009,"[182.05279541015625, 249.96444702148438, 508.314208984375, 399.88726806640625]",,,
001044,RN,NEG,,0,0.007402296178042889,,P5,9,12,6992,"[370.6764831542969, 269.3360900878906, 506.86578369140625, 327.1520690917969]",,,
001045,RN,NEG,,0,0.011900783516466618,,P5,10,9,7009,"[156.02877807617188, 244.72622680664062, 496.52593994140625, 421.8770751953125]",,,
001046,RN,NEG,,0,0.001926099299453199,,P5,10,10,7010,"[233.05807495117188, 269.9341735839844, 482.2109375, 386.8948974609375]",,,
001047,RN,NEG,,0,0.0020804547239094973,,P5,10,10,7010,"[226.41653442382812, 268.1404724121094, 473.625732421875, 381.77825927734375]",,,
001048,RN,NEG,,0,0.00226147985085845,,P5,9,11,6991,"[265.57171630859375, 247.58297729492188, 476.181640625, 330.70123291015625]",,,
001049,RN,NEG,,0,0.0121706398203969,,P5,10,9,7009,"[179.89532470703125, 245.22335815429688, 450.230712890625, 399.2375793457031]",,,
001050,RN,NEG,,0,0.002601218642666936,,P5,11,9,7029,"[187.97122192382812, 263.7495422363281, 451.933349609375, 424.76190185546875]",,,
001051,RN,NEG,,0,0.008923301473259926,,P5,9,9,6989,"[183.8466796875, 240.2197265625, 438.7587890625, 343.8315124511719]",,,
001052,RN,NEG,,0,0.0016414257697761059,,P5,9,9,6989,"[190.48147583007812, 230.57559204101562, 428.061279296875, 328.3757629394531]",,,
001053,RN,NEG,,0,0.004076079931110144,,P5,9,8,6988,"[157.1624755859375, 227.31442260742188, 393.7786865234375, 343.78570556640625]",,,
001054,RN,NEG,,0,0.00225173681974411,,P5,9,8,6988,"[153.61492919921875, 228.8863525390625, 385.13873291015625, 332.8869934082031]",,,
001055,RN,NEG,,0,0.0019891588017344475,,P3,38,41,3081,"[294.9852294921875, 276.96136474609375, 369.33892822265625, 299.47052001953125]",,,
001056,RN,NEG,,0,0.006119444966316223,,P5,11,15,7035,"[409.3907775878906, 222.13958740234375, 717.775390625, 560.0380249023438]",,,
001057,RN,NEG,,0,0.0013332671951502562,,P5,11,15,7035,"[423.27447509765625, 205.41036987304688, 715.3248291015625, 542.3489990234375]",,,
001058,RN,NEG,,0,0.0022009266540408134,,P5,11,15,7035,"[430.5513916015625, 212.6741943359375, 710.4735717773438, 550.6641845703125]",,,
001059,RN,NEG,,0,0.0016498310724273324,,P5,11,15,7035,"[422.0220947265625, 215.31619262695312, 708.356689453125, 552.6016235351562]",,,
001060,RN,NEG,,0,0.003404954681172967,,P5,11,15,7035,"[412.6605224609375, 212.65829467773438, 716.1127319335938, 559.3819580078125]",,,
001061,RN,NEG,,0,0.0018957295687869191,,P5,11,15,7035,"[412.72235107421875, 210.55722045898438, 715.5023803710938, 554.8737182617188]",,,
001062,RN,NEG,,0,0.02237221971154213,,P5,11,16,7036,"[438.66107177734375, 195.5784912109375, 738.281494140625, 553.4906616210938]",,,
001063,RN,NEG,,0,0.0031865781638771296,,P5,11,15,7035,"[413.07781982421875, 191.97433471679688, 720.5166015625, 545.1356201171875]",,,
001064,RN,NEG,,0,0.002206540433689952,,P5,12,5,7045,"[-44.842376708984375, 307.0751953125, 241.3594970703125, 484.86688232421875]",,,
001065,RN,NEG,,0,0.0021505500189960003,,P5,11,16,7036,"[440.55474853515625, 183.97991943359375, 737.4895629882812, 565.894775390625]",,,
001066,RN,NEG,,0,0.002647945424541831,,P5,12,3,7043,"[-100.0, 310.2890319824219, 175.3656005859375, 471.20501708984375]",,,
001067,RN,NEG,,0,0.004139362368732691,,P5,9,1,6981,"[-82.12670135498047, 251.01361083984375, 68.53443908691406, 316.34014892578125]",,,
001068,RN,NEG,,0,0.00158051704056561,,P5,10,14,7014,"[362.27288818359375, 180.14566040039062, 703.958984375, 527.9273071289062]",,,
001069,RN,NEG,,0,0.005516520701348782,,P5,9,1,6981,"[-95.97943878173828, 258.9768371582031, 63.52423095703125, 331.2931213378906]",,,
001070,RN,NEG,,0,0.0014639267465099692,,P5,12,1,7041,"[-100.0, 313.9725341796875, 71.40982055664062, 470.46881103515625]",,,
001071,RN,NEG,,0,0.011856126599013805,,P4,1,22,5502,"[315.9729919433594, -100.0, 419.697509765625, -85.14237976074219]",,,
001072,RN,NEG,,0,0.03543347492814064,,P4,1,22,5502,"[317.0826416015625, -100.0, 413.2607421875, -84.7778549194336]",,,
001073,RN,NEG,,0,0.08997540920972824,,P4,1,21,5501,"[294.70709228515625, -99.98167419433594, 408.2080993652344, -83.28612518310547]",,,
001074,RN,NEG,,0,0.08334170281887054,,P4,1,21,5501,"[296.43072509765625, -96.91868591308594, 396.1059875488281, -80.22880554199219]",,,
001075,RN,NEG,,0,0.04280488193035126,,P4,1,21,5501,"[293.9757385253906, -92.11823272705078, 386.0400390625, -76.72795104980469]",,,
001076,RN,NEG,,0,0.08399363607168198,,P3,4,40,360,"[286.3746643066406, -79.41020965576172, 371.2259216308594, -69.47412872314453]",,,
001077,RN,NEG,,0,0.26672160625457764,,P4,2,20,5540,"[278.63006591796875, -77.16637420654297, 364.3150329589844, -64.78350830078125]",,,
001078,RN,NEG,,0,0.018919318914413452,,P5,5,10,6910,"[280.265380859375, 51.672515869140625, 410.2013244628906, 139.6489715576172]",,,
001079,RN,NEG,,0,0.00632324768230319,,P5,13,3,7063,"[-30.351890563964844, 406.5030822753906, 155.52842712402344, 504.3577880859375]",,,
001080,RN,NEG,,0,0.003310814267024398,,P5,13,3,7063,"[-25.820899963378906, 399.614501953125, 151.8599853515625, 492.014404296875]",,,
001081,RN,NEG,,0,0.051559168845415115,,P4,15,11,6051,"[76.17094421386719, 196.36715698242188, 204.525390625, 220.59487915039062]",,,
001082,RN,NEG,,0,0.0038019937928766012,,P4,15,11,6051,"[77.13287353515625, 187.21026611328125, 203.8369140625, 215.81219482421875]",,,
001083,RN,NEG,,0,0.007871952839195728,,P5,13,3,7063,"[-59.42178726196289, 379.548583984375, 195.55718994140625, 535.5186767578125]",,,
001084,RN,NEG,,0,0.057583730667829514,,P3,9,37,757,"[262.70758056640625, -23.093460083007812, 327.8266906738281, -15.04248046875]",,,
001085,RN,NEG,,0,0.058690961450338364,,P5,12,3,7043,"[-41.5628662109375, 367.177734375, 187.4324951171875, 509.56280517578125]",,,
001086,RN,NEG,,0,0.009897326119244099,,P5,13,5,7065,"[-14.838821411132812, 361.9442443847656, 188.99246215820312, 508.3782958984375]",,,
001087,RN,NEG,,0,0.005160472355782986,,P5,13,5,7065,"[-18.222503662109375, 359.0906982421875, 197.80633544921875, 507.55474853515625]",,,
001088,RN,NEG,,0,0.0021265442483127117,,P4,14,0,6000,"[-98.63246154785156, 162.06253051757812, -57.61336898803711, 192.75796508789062]",,,
001090,RN,NEG,,0,0.005056583322584629,,P5,12,1,7041,"[-99.69661712646484, 347.0091857910156, 153.4967041015625, 509.5947265625]",,,
001091,RN,NEG,,0,0.0016310022911056876,,P4,11,2,5882,"[-100.0, 112.52363586425781, 37.586517333984375, 155.1685791015625]",,,
001092,RN,NEG,,0,0.00706172501668334,,P5,12,2,7042,"[-97.21641540527344, 337.1579895019531, 190.623046875, 518.3155517578125]",,,
001093,RN,NEG,,0,0.1052737608551979,,P5,14,4,7084,"[-2.8774261474609375, 412.0260009765625, 185.24166870117188, 524.587890625]",,,
001094,RN,NEG,,0,0.0021954502444714308,,P5,13,5,7065,"[17.87885284423828, 379.8913879394531, 209.32925415039062, 518.142333984375]",,,
001095,RN,NEG,,0,0.07342849671840668,,P5,13,5,7065,"[49.42668151855469, 386.130859375, 208.080322265625, 509.40240478515625]",,,
001096,RN,NEG,,0,0.004363947547972202,,P5,12,6,7046,"[-14.193107604980469, 299.4126281738281, 259.86932373046875, 532.9844970703125]",,,
001097,RN,NEG,,0,0.004556449130177498,,P4,28,18,6578,"[250.43997192382812, 456.96624755859375, 325.70501708984375, 496.30877685546875]",,,
001098,RN,NEG,,0,0.01289635244756937,,P4,28,18,6578,"[240.63296508789062, 448.748291015625, 325.4394836425781, 504.75103759765625]",,,
001099,RN,NEG,,0,0.003396571846678853,,P4,11,0,5880,"[-98.70097351074219, 98.33509826660156, -63.67830276489258, 129.8726043701172]",,,
001100,RN,NEG,,0,0.0014458528021350503,,P5,7,11,6951,"[240.44918823242188, 33.3837890625, 553.1976318359375, 355.5428466796875]",,,
001101,RN,NEG,,0,0.0020627935882657766,,P5,7,11,6951,"[256.9460144042969, 32.71192932128906, 542.5093383789062, 344.47808837890625]",,,
001102,RN,NEG,,0,0.003476905170828104,,P5,7,11,6951,"[257.9381408691406, 44.977294921875, 532.3948364257812, 326.2345886230469]",,,
001103,RN,NEG,,0,0.002056722529232502,,P5,13,9,7069,"[237.7088623046875, 410.2930908203125, 404.2339172363281, 515.928466796875]",,,
001104,RN,NEG,,0,0.02538548782467842,,P5,12,5,7045,"[2.4803466796875, 319.72113037109375, 247.28390502929688, 522.1090698242188]",,,
001105,RN,NEG,,0,0.02542194537818432,,P5,13,10,7070,"[286.2603759765625, 393.933837890625, 429.6751708984375, 512.06640625]",,,
001106,RN,NEG,,0,0.0017520022811368108,,P5,9,1,6981,"[-97.39713287353516, 231.98858642578125, 136.0577392578125, 386.0114440917969]",,,
001107,RN,NEG,,0,0.001736404374241829,,P5,9,1,6981,"[-97.29576110839844, 229.64779663085938, 134.43402099609375, 381.1997985839844]",,,
001108,RN,NEG,,0,0.007784439716488123,,P5,13,10,7070,"[271.37750244140625, 375.788818359375, 439.5927734375, 511.3201904296875]",,,
001109,RN,NEG,,0,0.0012397976825013757,,P5,9,1,6981,"[-98.1543197631836, 221.61602783203125, 138.0116424560547, 380.657470703125]",,,
001111,RN,NEG,,0,0.002216092310845852,,P5,9,1,6981,"[-100.0, 212.90078735351562, 134.86557006835938, 377.9200744628906]",,,
001112,RN,NEG,,0,0.0013051696587353945,,P5,9,1,6981,"[-98.73236083984375, 212.4798583984375, 148.99227905273438, 382.3359680175781]",,,
001113,RN,NEG,,0,0.00199130573309958,,P5,9,1,6981,"[-98.51251983642578, 211.76873779296875, 133.9232177734375, 380.0264892578125]",,,
001115,RN,NEG,,0,0.00127403624355793,,P5,6,11,6931,"[229.5806884765625, 13.982170104980469, 548.94921875, 282.92803955078125]",,,
001116,RN,NEG,,0,0.001848287065513432,,P5,6,11,6931,"[237.22076416015625, 12.238388061523438, 548.6114501953125, 281.5963134765625]",,,
001117,RN,NEG,,0,0.0014053374761715531,,P5,10,5,7005,"[-5.9564208984375, 248.64266967773438, 260.2591552734375, 447.8643798828125]",,,
001118,RN,NEG,,0,0.006019054912030697,,P5,8,1,6961,"[-99.72920227050781, 177.35098266601562, 126.15518188476562, 337.205810546875]",,,
001119,RN,NEG,,0,0.0011439055670052767,,P5,12,9,7049,"[219.75613403320312, 313.94610595703125, 434.197509765625, 491.6151123046875]",,,
001121,RN,NEG,,0,0.011541904881596565,,P5,8,2,6962,"[-96.64354705810547, 158.79901123046875, 207.96438598632812, 374.0553894042969]",,,
001123,RN,NEG,,0,0.008647856302559376,,P5,9,2,6982,"[-98.53958129882812, 152.1457977294922, 180.77169799804688, 404.496826171875]",,,
001124,RN,NEG,,0,0.017553266137838364,,P5,14,2,7082,"[-97.47215270996094, 436.2196044921875, 106.92153930664062, 504.59796142578125]",,,
001125,RN,NEG,,0,0.001417962135747075,,P5,8,4,6964,"[-52.68866729736328, 142.65048217773438, 171.2010498046875, 330.44830322265625]",,,
001126,RN,NEG,,0,0.08372723311185837,,P4,31,35,6715,"[602.3677368164062, 533.3710327148438, 666.18212890625, 562.9276733398438]",,,
001127,RN,NEG,,0,0.0012250381987541914,,P4,31,35,6715,"[602.70849609375, 534.9634399414062, 668.2801513671875, 568.0858154296875]",,,
001128,RN,NEG,,0,0.0010057626059278846,,P4,32,35,6755,"[607.2171020507812, 548.2308959960938, 668.3626098632812, 574.4349975585938]",,,
001129,RN,NEG,,0,0.009631019085645676,,P5,8,5,6965,"[-28.20830535888672, 141.4998016357422, 216.72000122070312, 326.6609191894531]",,,
001130,RN,NEG,,0,0.002317616483196616,,P5,8,5,6965,"[-33.44075012207031, 142.09420776367188, 226.32467651367188, 327.8006896972656]",,,
001138,RN,NEG,,0,0.0012314063496887684,,P5,8,1,6961,"[-100.0, 163.20648193359375, 123.82997131347656, 302.33941650390625]",,,
001141,RN,NEG,,0,0.002307484159246087,,P5,8,1,6961,"[-100.0, 174.286376953125, 97.85501098632812, 320.54302978515625]",,,
001142,RN,NEG,,0,0.005234561860561371,,P5,9,1,6981,"[-98.213134765625, 203.33120727539062, 95.967529296875, 334.5899963378906]",,,
001143,RN,NEG,,0,0.007806121837347746,,P4,17,35,6155,"[617.502685546875, 237.87445068359375, 663.596435546875, 260.5877990722656]",,,
001145,RN,NEG,,0,0.04892762750387192,,P4,21,35,6315,"[602.85791015625, 319.966796875, 681.7923583984375, 350.12139892578125]",,,
001146,RN,NEG,,0,0.009679028764367104,,P4,21,35,6315,"[603.149658203125, 319.9188537597656, 672.9385986328125, 349.6619567871094]",,,
001147,RN,NEG,,0,0.0025520094204694033,,P5,9,5,6985,"[-26.593765258789062, 149.93203735351562, 272.8600158691406, 421.604248046875]",,,
001148,RN,NEG,,0,0.001260695164091885,,P4,21,35,6315,"[605.9655151367188, 318.0379638671875, 677.0568237304688, 349.9506530761719]",,,
001150,RN,NEG,,0,0.008506237529218197,,P4,17,35,6155,"[618.4579467773438, 239.76052856445312, 669.908935546875, 265.4325256347656]",,,
001151,RN,NEG,,0,0.004879680462181568,,P5,9,17,6997,"[572.4844360351562, 242.2635498046875, 716.265869140625, 346.3387145996094]",,,
001153,RN,NEG,,0,0.0014176333788782358,,P5,9,17,6997,"[563.5308837890625, 238.035400390625, 720.8162841796875, 345.6038818359375]",,,
001154,RN,NEG,,0,0.005148669239133596,,P5,9,17,6997,"[561.718017578125, 237.03927612304688, 729.9539184570312, 357.27142333984375]",,,
001155,RN,NEG,,0,0.016666915267705917,,P4,21,35,6315,"[585.2380981445312, 311.7569274902344, 704.7439575195312, 354.3878479003906]",,,
001156,RN,NEG,,0,0.0022899627219885588,,P5,9,17,6997,"[560.797607421875, 231.77740478515625, 735.4974365234375, 355.9732971191406]",,,
001157,RN,NEG,,0,0.0016266877064481378,,P5,8,1,6961,"[-100.0, 181.68850708007812, 123.80343627929688, 341.7740173339844]",,,
001158,RN,NEG,,0,0.0019209719030186534,,P5,8,1,6961,"[-100.0, 186.98477172851562, 123.10501098632812, 331.2679138183594]",,,
001159,RN,NEG,,0,0.0043944865465164185,,P5,8,1,6961,"[-100.0, 183.384033203125, 128.2885284423828, 329.9315185546875]",,,
001160,RN,NEG,,0,0.00120058236643672,,P5,8,1,6961,"[-100.0, 185.92254638671875, 114.34886169433594, 337.8060607910156]",,,
001162,RN,NEG,,0,0.0015261329244822264,,P5,9,15,6995,"[489.7247314453125, 227.87057495117188, 673.5460205078125, 352.9316101074219]",,,
001163,RN,NEG,,0,0.007819080725312233,,P5,8,1,6961,"[-97.37330627441406, 187.50869750976562, 106.74407958984375, 320.9082336425781]",,,
001164,RN,NEG,,0,0.005342275369912386,,P5,9,15,6995,"[486.89910888671875, 232.229736328125, 673.8154296875, 345.8297424316406]",,,
001165,RN,NEG,,0,0.010581646114587784,,P5,9,15,6995,"[486.1485595703125, 232.78240966796875, 674.5836181640625, 345.1171875]",,,
001166,RN,NEG,,0,0.042549360543489456,,P5,9,15,6995,"[489.0477294921875, 235.07403564453125, 661.4671020507812, 341.4476013183594]",,,
001167,RN,NEG,,0,0.0010624182177707553,,P5,9,15,6995,"[477.0469970703125, 206.8668212890625, 661.1361083984375, 338.6878967285156]",,,
001168,RN,NEG,,0,0.004440275486558676,,P5,10,15,7015,"[475.41363525390625, 257.44989013671875, 663.9642333984375, 339.1806640625]",,,
